sku_id,week_end_date,units_sold,revenue,promo_flag,is_holiday,year,week_of_year,month,season,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_max_4,category,subcategory,unit_cost,list_price,gross_margin_pct,on_hand_units,on_order_units,lead_time_days,reorder_point,gross_profit
SKU-108,2025-08-03,71,319096.01,1,0.0,2025,31,8,Monsoon,66.0,60.0,60.0,55.0,60.25,4.5,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,101782.05
SKU-108,2025-08-10,66,296624.46,1,0.0,2025,32,8,Monsoon,71.0,66.0,60.0,60.0,64.25,5.32,71.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,94614.3
SKU-108,2025-08-17,77,346061.87,1,1.0,2025,33,8,Monsoon,66.0,71.0,66.0,60.0,65.75,4.5,71.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,110383.35
SKU-108,2025-08-24,64,287635.83999999997,1,0.0,2025,34,8,Monsoon,77.0,66.0,71.0,66.0,70.0,5.23,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,91747.2
SKU-108,2025-08-31,65,292130.15,1,0.0,2025,35,8,Monsoon,64.0,77.0,66.0,71.0,69.5,5.8,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,93180.75
SKU-108,2025-09-07,69,310107.39,1,0.0,2025,36,9,Monsoon,65.0,64.0,77.0,66.0,68.0,6.06,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,98914.95
SKU-108,2025-09-14,57,256175.67,1,0.0,2025,37,9,Monsoon,69.0,65.0,64.0,77.0,68.75,5.91,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,81712.35
SKU-108,2025-09-21,62,278647.22,1,0.0,2025,38,9,Monsoon,57.0,69.0,65.0,64.0,63.75,4.99,69.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,88880.1
SKU-108,2025-09-28,54,242692.74,1,0.0,2025,39,9,Monsoon,62.0,57.0,69.0,65.0,63.25,5.06,69.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,77411.7
SKU-108,2025-10-05,64,287635.84,1,0.0,2025,40,10,Fall,54.0,62.0,57.0,69.0,60.5,6.56,69.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,91747.2
SKU-108,2025-10-12,80,359544.8,1,0.0,2025,41,10,Fall,64.0,54.0,62.0,57.0,59.25,4.57,64.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,114684.0
SKU-108,2025-10-19,45,202243.95,1,0.0,2025,42,10,Fall,80.0,64.0,54.0,62.0,65.0,10.89,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,64509.75
SKU-108,2025-10-26,78,350556.18,1,1.0,2025,43,10,Fall,45.0,80.0,64.0,54.0,60.75,15.0,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,111816.9
SKU-108,2025-11-02,67,301118.77,1,0.0,2025,44,11,Fall,78.0,45.0,80.0,64.0,66.75,16.15,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,96047.85
SKU-108,2025-11-09,63,283141.52999999997,1,0.0,2025,45,11,Fall,67.0,78.0,45.0,80.0,67.5,16.05,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,90313.65
SKU-108,2025-11-16,67,301118.77,1,0.0,2025,46,11,Fall,63.0,67.0,78.0,45.0,63.25,13.72,78.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,96047.85
SKU-108,2025-11-23,58,260669.98,1,0.0,2025,47,11,Fall,67.0,63.0,67.0,78.0,68.75,6.45,78.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,83145.9
SKU-108,2025-11-30,43,193255.33,1,0.0,2025,48,11,Fall,58.0,67.0,63.0,67.0,63.75,4.27,67.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,61642.65
SKU-108,2025-12-07,71,319096.01,1,0.0,2025,49,12,Winter,43.0,58.0,67.0,63.0,57.75,10.5,67.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,101782.05
SKU-108,2025-12-14,64,287635.84,1,0.0,2025,50,12,Winter,71.0,43.0,58.0,67.0,59.75,12.42,71.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,91747.2
SKU-108,2025-12-21,74,332578.94,1,0.0,2025,51,12,Winter,64.0,71.0,43.0,58.0,59.0,11.92,71.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,106082.7
SKU-108,2025-12-28,72,323590.32,1,1.0,2025,52,12,Winter,74.0,64.0,71.0,43.0,63.0,13.98,74.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,103215.6
SKU-108,2026-01-04,71,319096.01,1,1.0,2026,1,1,Winter,72.0,74.0,64.0,71.0,70.25,4.35,74.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,101782.05
SKU-108,2026-01-11,58,260669.98,1,0.0,2026,2,1,Winter,71.0,72.0,74.0,64.0,70.25,4.35,74.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,83145.9
SKU-108,2026-01-18,56,251681.36,1,0.0,2026,3,1,Winter,58.0,71.0,72.0,74.0,68.75,7.27,74.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,80278.8
SKU-108,2026-01-25,66,296624.46,1,0.0,2026,4,1,Winter,56.0,58.0,71.0,72.0,64.25,8.42,72.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,94614.3
SKU-108,2026-02-01,60,269658.6,1,1.0,2026,5,2,Winter,66.0,56.0,58.0,71.0,62.75,6.99,71.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,86013.0
SKU-108,2026-02-08,56,251681.36,1,0.0,2026,6,2,Winter,60.0,66.0,56.0,58.0,60.0,4.32,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,80278.8
SKU-108,2026-02-15,57,256175.67,1,0.0,2026,7,2,Winter,56.0,60.0,66.0,56.0,59.5,4.73,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,81712.35
SKU-108,2026-02-22,77,346061.87,1,0.0,2026,8,2,Winter,57.0,56.0,60.0,66.0,59.75,4.5,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,110383.35
SKU-108,2026-03-01,70,314601.7,1,0.0,2026,9,3,Spring,77.0,57.0,56.0,60.0,62.5,9.81,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,100348.5
SKU-108,2026-03-08,83,373027.73,1,1.0,2026,10,3,Spring,70.0,77.0,57.0,56.0,65.0,10.23,77.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,118984.65
SKU-108,2026-03-15,63,283141.53,1,0.0,2026,11,3,Spring,83.0,70.0,77.0,57.0,71.75,11.18,83.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,90313.65
SKU-108,2026-03-22,55,247187.05000000002,1,0.0,2026,12,3,Spring,63.0,83.0,70.0,77.0,73.25,8.66,83.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,78845.25
SKU-108,2026-03-29,70,314601.7,1,0.0,2026,13,3,Spring,55.0,63.0,83.0,70.0,67.75,11.87,83.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,100348.5
SKU-108,2026-04-05,61,274152.91,1,0.0,2026,14,4,Spring,70.0,55.0,63.0,83.0,67.75,11.87,83.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,87446.55
SKU-108,2026-04-12,58,260669.98,1,0.0,2026,15,4,Spring,61.0,70.0,55.0,63.0,62.25,6.18,70.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,83145.9
SKU-108,2026-04-19,57,256175.67,1,0.0,2026,16,4,Spring,58.0,61.0,70.0,55.0,61.0,6.48,70.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,81712.35
SKU-108,2026-04-26,80,359544.8,1,0.0,2026,17,4,Spring,57.0,58.0,61.0,70.0,61.5,5.92,70.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,114684.0
SKU-108,2026-05-03,74,332578.94,1,0.0,2026,18,5,Summer,80.0,57.0,58.0,61.0,64.0,10.8,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,106082.7
SKU-108,2026-05-10,78,350556.18,1,0.0,2026,19,5,Summer,74.0,80.0,57.0,58.0,67.25,11.53,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,111816.9
SKU-108,2026-05-17,48,215726.88,1,0.0,2026,20,5,Summer,78.0,74.0,80.0,57.0,72.25,10.47,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,68810.4
SKU-108,2026-05-24,66,296624.46,1,0.0,2026,21,5,Summer,48.0,78.0,74.0,80.0,70.0,14.88,80.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,94614.3
SKU-108,2026-05-31,59,265164.29000000004,1,0.0,2026,22,5,Summer,66.0,48.0,78.0,74.0,66.5,13.3,78.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,84579.45
SKU-108,2026-06-07,64,287635.84,1,0.0,2026,23,6,Summer,59.0,66.0,48.0,78.0,62.75,12.58,78.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,91747.2
SKU-108,2026-06-14,56,251681.36,1,0.0,2026,24,6,Summer,64.0,59.0,66.0,48.0,59.25,8.06,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,80278.8
SKU-108,2026-06-21,60,269658.6,1,0.0,2026,25,6,Summer,56.0,64.0,59.0,66.0,61.25,4.57,66.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,86013.0
SKU-108,2026-06-28,70,314601.7,1,0.0,2026,26,6,Summer,60.0,56.0,64.0,59.0,59.75,3.3,64.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,100348.5
SKU-108,2026-07-05,15,67414.65,1,0.0,2026,27,7,Monsoon,70.0,60.0,56.0,64.0,62.5,5.97,70.0,Bedding & Bath,Pillows,3060.76,5287.42,42.11,83,0,21,51,21503.25
SKU-109,2025-01-05,75,291658.5,1,0.0,2025,1,1,Winter,,,,,62.0,7.21,70.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,112653.75
SKU-109,2025-01-12,99,384989.22,1,0.0,2025,2,1,Winter,75.0,,,,68.33,7.64,75.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,148702.95
SKU-109,2025-01-19,85,330546.3,1,0.0,2025,3,1,Winter,99.0,75.0,,,81.33,15.5,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,127674.25
SKU-109,2025-01-26,93,361656.54,1,1.0,2025,4,1,Winter,85.0,99.0,75.0,,86.33,12.06,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,139690.65
SKU-109,2025-02-02,82,318879.96,1,0.0,2025,5,2,Winter,93.0,85.0,99.0,75.0,88.0,10.39,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2025-02-09,81,314991.18,1,0.0,2025,6,2,Winter,82.0,93.0,85.0,99.0,89.75,7.72,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,121666.05
SKU-109,2025-02-16,99,384989.22,1,0.0,2025,7,2,Winter,81.0,82.0,93.0,85.0,85.25,5.44,93.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,148702.95
SKU-109,2025-02-23,88,342212.64,1,0.0,2025,8,2,Winter,99.0,81.0,82.0,93.0,88.75,8.73,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,132180.4
SKU-109,2025-03-02,81,314991.18,1,0.0,2025,9,3,Spring,88.0,99.0,81.0,82.0,87.5,8.27,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,121666.05
SKU-109,2025-03-09,115,447209.7,1,0.0,2025,10,3,Spring,81.0,88.0,99.0,81.0,87.25,8.5,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,172735.75
SKU-109,2025-03-16,101,392766.78,1,1.0,2025,11,3,Spring,115.0,81.0,88.0,99.0,95.75,14.82,115.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,151707.05
SKU-109,2025-03-23,78,303324.84,1,0.0,2025,12,3,Spring,101.0,115.0,81.0,88.0,96.25,15.0,115.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,117159.9
SKU-109,2025-03-30,96,373322.88,1,0.0,2025,13,3,Spring,78.0,101.0,115.0,81.0,93.75,17.46,115.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,144196.8
SKU-109,2025-04-06,74,291887.22,1,0.0,2025,14,4,Spring,96.0,78.0,101.0,115.0,97.5,15.29,115.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,115269.2
SKU-109,2025-04-13,88,352506.39,1,0.0,2025,15,4,Spring,74.0,96.0,78.0,101.0,87.25,13.25,101.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,142474.15
SKU-109,2025-04-20,84,326657.52,1,0.0,2025,16,4,Spring,88.0,74.0,96.0,78.0,84.0,9.93,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,126172.2
SKU-109,2025-04-27,90,349990.2,1,0.0,2025,17,4,Spring,84.0,88.0,74.0,96.0,85.5,9.15,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,135184.5
SKU-109,2025-05-04,99,384989.22,1,0.0,2025,18,5,Summer,90.0,84.0,88.0,74.0,84.0,7.12,90.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,148702.95
SKU-109,2025-05-11,82,318879.95999999996,1,0.0,2025,19,5,Summer,99.0,90.0,84.0,88.0,90.25,6.34,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2025-05-18,78,303324.83999999997,1,0.0,2025,20,5,Summer,82.0,99.0,90.0,84.0,88.75,7.63,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,117159.9
SKU-109,2025-05-25,94,365545.32,1,0.0,2025,21,5,Summer,78.0,82.0,99.0,90.0,87.25,9.29,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,141192.7
SKU-109,2025-06-01,98,381100.44,1,0.0,2025,22,6,Summer,94.0,78.0,82.0,99.0,88.25,9.88,99.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,147200.9
SKU-109,2025-06-08,106,412210.68,1,0.0,2025,23,6,Summer,98.0,94.0,78.0,82.0,88.0,9.52,98.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,159217.3
SKU-109,2025-06-15,94,365545.32,1,0.0,2025,24,6,Summer,106.0,98.0,94.0,78.0,94.0,11.78,106.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,141192.7
SKU-109,2025-06-22,79,307213.62,1,0.0,2025,25,6,Summer,94.0,106.0,98.0,94.0,98.0,5.66,106.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,118661.95
SKU-109,2025-06-29,100,388878.0,1,0.0,2025,26,6,Summer,79.0,94.0,106.0,98.0,94.25,11.32,106.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,150205.0
SKU-109,2025-07-06,91,353878.98000000004,1,0.0,2025,27,7,Monsoon,100.0,79.0,94.0,106.0,94.75,11.59,106.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,136686.55
SKU-109,2025-07-13,92,357767.76,1,0.0,2025,28,7,Monsoon,91.0,100.0,79.0,94.0,91.0,8.83,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,138188.6
SKU-109,2025-07-20,97,377211.66000000003,1,0.0,2025,29,7,Monsoon,92.0,91.0,100.0,79.0,90.5,8.66,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,145698.85
SKU-109,2025-07-27,95,369434.1,1,0.0,2025,30,7,Monsoon,97.0,92.0,91.0,100.0,95.0,4.24,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,142694.75
SKU-109,2025-08-03,100,388878.0,1,0.0,2025,31,8,Monsoon,95.0,97.0,92.0,91.0,93.75,2.75,97.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,150205.0
SKU-109,2025-08-10,82,318879.96,1,0.0,2025,32,8,Monsoon,100.0,95.0,97.0,92.0,96.0,3.37,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2025-08-17,95,369434.1,1,1.0,2025,33,8,Monsoon,82.0,100.0,95.0,97.0,93.5,7.94,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,142694.75
SKU-109,2025-08-24,82,318879.96,1,0.0,2025,34,8,Monsoon,95.0,82.0,100.0,95.0,93.0,7.7,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2025-08-31,92,357767.76,1,0.0,2025,35,8,Monsoon,82.0,95.0,82.0,100.0,89.75,9.18,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,138188.6
SKU-109,2025-09-07,91,353878.98,1,0.0,2025,36,9,Monsoon,92.0,82.0,95.0,82.0,87.75,6.75,95.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,136686.55
SKU-109,2025-09-14,82,318879.95999999996,1,0.0,2025,37,9,Monsoon,91.0,92.0,82.0,95.0,90.0,5.6,95.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2025-09-21,89,346101.42,1,0.0,2025,38,9,Monsoon,82.0,91.0,92.0,82.0,86.75,5.5,92.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,133682.45
SKU-109,2025-09-28,91,362113.98,1,0.0,2025,39,9,Monsoon,89.0,82.0,91.0,92.0,88.5,4.51,92.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,144921.55
SKU-109,2025-10-05,84,326657.52,1,0.0,2025,40,10,Fall,91.0,89.0,82.0,91.0,88.25,4.27,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,126172.2
SKU-109,2025-10-12,83,322768.74,1,0.0,2025,41,10,Fall,84.0,91.0,89.0,82.0,86.5,4.2,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,124670.15
SKU-109,2025-10-19,93,361656.54000000004,1,0.0,2025,42,10,Fall,83.0,84.0,91.0,89.0,86.75,3.86,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,139690.65
SKU-109,2025-10-26,101,392766.77999999997,1,1.0,2025,43,10,Fall,93.0,83.0,84.0,91.0,87.75,4.99,93.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,151707.05
SKU-109,2025-11-02,86,334435.07999999996,1,0.0,2025,44,11,Fall,101.0,93.0,83.0,84.0,90.25,8.46,101.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,129176.3
SKU-109,2025-11-09,81,314991.18,1,0.0,2025,45,11,Fall,86.0,101.0,93.0,83.0,90.75,8.02,101.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,121666.05
SKU-109,2025-11-16,100,388878.0,1,0.0,2025,46,11,Fall,81.0,86.0,101.0,93.0,90.25,8.69,101.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,150205.0
SKU-109,2025-11-23,85,330546.3,1,0.0,2025,47,11,Fall,100.0,81.0,86.0,101.0,92.0,10.03,101.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,127674.25
SKU-109,2025-11-30,88,342212.64,1,0.0,2025,48,11,Fall,85.0,100.0,81.0,86.0,88.0,8.29,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,132180.4
SKU-109,2025-12-07,66,256659.47999999998,1,0.0,2025,49,12,Winter,88.0,85.0,100.0,81.0,88.5,8.19,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,99135.3
SKU-109,2025-12-14,107,416099.46,1,0.0,2025,50,12,Winter,66.0,88.0,85.0,100.0,84.75,14.08,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,160719.35
SKU-109,2025-12-21,81,314991.18,1,0.0,2025,51,12,Winter,107.0,66.0,88.0,85.0,86.5,16.78,107.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,121666.05
SKU-109,2025-12-28,89,346101.42,1,1.0,2025,52,12,Winter,81.0,107.0,66.0,88.0,85.5,17.02,107.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,133682.45
SKU-109,2026-01-04,82,318879.95999999996,1,1.0,2026,1,1,Winter,89.0,81.0,107.0,66.0,85.75,17.08,107.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,123168.1
SKU-109,2026-01-11,91,353878.98,1,0.0,2026,2,1,Winter,82.0,89.0,81.0,107.0,89.75,12.04,107.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,136686.55
SKU-109,2026-01-18,104,404433.12,1,0.0,2026,3,1,Winter,91.0,82.0,89.0,81.0,85.75,4.99,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,156213.2
SKU-109,2026-01-25,108,419988.24,1,0.0,2026,4,1,Winter,104.0,91.0,82.0,89.0,91.5,9.18,104.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,162221.4
SKU-109,2026-02-01,94,365545.32,1,1.0,2026,5,2,Winter,108.0,104.0,91.0,82.0,96.25,11.95,108.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,141192.7
SKU-109,2026-02-08,91,353878.98,1,0.0,2026,6,2,Winter,94.0,108.0,104.0,91.0,99.25,8.06,108.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,136686.55
SKU-109,2026-02-15,86,334435.07999999996,1,0.0,2026,7,2,Winter,91.0,94.0,108.0,104.0,99.25,8.06,108.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,129176.3
SKU-109,2026-02-22,91,353878.98,1,0.0,2026,8,2,Winter,86.0,91.0,94.0,108.0,94.75,9.43,108.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,136686.55
SKU-109,2026-03-01,78,303324.83999999997,1,0.0,2026,9,3,Spring,91.0,86.0,91.0,94.0,90.5,3.32,94.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,117159.9
SKU-109,2026-03-08,79,307213.62,1,1.0,2026,10,3,Spring,78.0,91.0,86.0,91.0,86.5,6.14,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,118661.95
SKU-109,2026-03-15,100,388878.0,1,0.0,2026,11,3,Spring,79.0,78.0,91.0,86.0,83.5,6.14,91.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,150205.0
SKU-109,2026-03-22,80,311102.4,1,0.0,2026,12,3,Spring,100.0,79.0,78.0,91.0,87.0,10.49,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,120164.0
SKU-109,2026-03-29,84,326657.52,1,0.0,2026,13,3,Spring,80.0,100.0,79.0,78.0,84.25,10.53,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,126172.2
SKU-109,2026-04-05,78,303324.83999999997,1,0.0,2026,14,4,Spring,84.0,80.0,100.0,79.0,85.75,9.74,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,117159.9
SKU-109,2026-04-12,96,373322.88,1,0.0,2026,15,4,Spring,78.0,84.0,80.0,100.0,85.5,9.98,100.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,144196.8
SKU-109,2026-04-19,95,369434.1,1,0.0,2026,16,4,Spring,96.0,78.0,84.0,80.0,84.5,8.06,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,142694.75
SKU-109,2026-04-26,104,404433.12,1,0.0,2026,17,4,Spring,95.0,96.0,78.0,84.0,88.25,8.73,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,156213.2
SKU-109,2026-05-03,72,279992.16,1,0.0,2026,18,5,Summer,104.0,95.0,96.0,78.0,93.25,10.94,104.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,108147.6
SKU-109,2026-05-10,87,338323.86,1,0.0,2026,19,5,Summer,72.0,104.0,95.0,96.0,91.75,13.77,104.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,130678.35
SKU-109,2026-05-17,74,287769.72,1,0.0,2026,20,5,Summer,87.0,72.0,104.0,95.0,89.5,13.58,104.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,111151.7
SKU-109,2026-05-24,94,365545.32,1,0.0,2026,21,5,Summer,74.0,87.0,72.0,104.0,84.25,14.75,104.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,141192.7
SKU-109,2026-05-31,85,330546.3,1,0.0,2026,22,5,Summer,94.0,74.0,87.0,72.0,81.75,10.53,94.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,127674.25
SKU-109,2026-06-07,86,334435.08,1,0.0,2026,23,6,Summer,85.0,94.0,74.0,87.0,85.0,8.29,94.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,129176.3
SKU-109,2026-06-14,88,342212.64,1,0.0,2026,24,6,Summer,86.0,85.0,94.0,74.0,84.75,8.22,94.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,132180.4
SKU-109,2026-06-21,96,373322.88,1,0.0,2026,25,6,Summer,88.0,86.0,85.0,94.0,88.25,4.03,94.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,144196.8
SKU-109,2026-06-28,78,303324.83999999997,1,0.0,2026,26,6,Summer,96.0,88.0,86.0,85.0,88.75,4.99,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,117159.9
SKU-109,2026-07-05,27,104997.06,1,0.0,2026,27,7,Monsoon,78.0,96.0,88.0,86.0,87.0,7.39,96.0,Kitchen & Dining,Glassware,2386.73,4575.03,47.83,373,0,21,122,40555.35
SKU-110,2025-01-05,15,249301.65000000002,1,0.0,2025,1,1,Winter,,,,,87.33,9.02,96.0,Furnishings,Accent Furniture,9439.29,19553.07,51.72,69,0,28,81,107712.3
